Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
311,275.2760136505294,278.8348231658358,278.6342909798095,278.2633179660203,278.1416611352755,277.4511125587826,279.21173744794953,278.7664077457334,279.9131527708678,278.49592521702755,280.0386890926097,278.2415395626856,279.3899118456333,279.3931190391306,278.68585415455715,277.2971167674632,279.60615590220993,279.02702706759095,279.4823234721662,281.0915477314934,280.7826012270247,277.8521724410696,280.8931183977355,278.99277630068764,277.32012700854153,279.78151393407734,280.2653471476493,279.43556679673134,279.8287707180875,280.3425012550819,278.4850017584488,279.0545531405577,276.6397469173013,278.18211619379946,278.40178970009805,279.89868343653126,279.5255279733434,276.95370129348356,278.9386116916164,276.91688288094963,279.32136379785527,280.31427304691607,277.44006525964085,279.9467555876288,277.8110780784091,279.2457472170637,279.9133107849609,277.85170184949607,278.25867262363636,279.18739474706666,277.9927311593016,279.9856085823383,277.73435795171866,280.0829164521841,279.50559449165803,280.09547469855454,278.5168640726802,277.902538695622,278.57670374546,282.1781152225733,279.60851468394515,281.9633622556336,279.5505582241012,280.74574538267376,279.52665766250595,282.09109504767054,278.5581277379873,280.82789752281934,280.2493460977113,279.4062342729925,278.3748840229408,280.5165666192958,281.25744805931294,282.4897428611188,280.4326656384847,279.66793012518804,279.76085698439226,281.962675449777,281.9514294207823,279.5040461126122,279.02657180535994,282.0433558832452,
312,275.16851715562524,278.6351306557705,278.51787257665546,278.1388986209903,277.9340261400823,277.28230240105484,278.9657643443649,278.60002634594457,279.8102771811948,278.3388752177665,280.00143926491404,278.07691535452625,279.33838669278634,279.2836854156199,278.5965728952184,277.22368672817083,279.51069636623515,278.7040322276914,279.440790613342,280.9973750906163,280.5034986562516,277.53598508638413,280.6556355691648,278.78230037424635,277.1411799350272,279.5284579558852,280.0023728667713,279.178505678245,279.52596571266076,280.1465480655319,278.3408324092113,278.9382679038511,276.5075202803995,278.170838415748,278.25776381811306,279.7179101701041,279.28157325029474,276.60596720377606,278.9114759075586,276.5778234288591,279.1689197080083,280.2773027648541,277.2214268239019,279.77989876014743,277.70158461273695,279.0172483709591,279.66225710111587,277.7162677625389,278.0975063431408,278.97912534799536,277.75184324119414,279.790248105986,277.5086238519541,280.10931464472253,279.2402797729441,279.8686949708673,278.242893701644,277.55321474143466,278.464747848607,282.18448707224593,279.28805940939935,281.82874235559683,279.3626414327473,280.52674845839414,279.3356255767425,282.0595010931425,278.45243192129954,280.6308360667026,280.0600028436893,279.3783587166721,278.33867068970187,280.29516466869535,281.0706754141668,282.30004399200607,280.23408638503986,279.5241499488321,279.68411077857775,281.79644396967524,281.86409468007423,279.3626868050356,278.8300661822235,281.8614122632072,
313,274.95520577544977,278.4883878883468,278.37800435871577,277.9740276296583,277.7191887783774,277.12400744110664,278.69686527901615,278.4511695531498,279.7273742111354,278.1759096829518,279.95948213606937,277.92884652842093,279.3338361357681,279.2841688350952,278.4718618565319,277.12903510627245,279.43315901241164,278.4199630653924,279.35830054778216,280.8976682620472,280.18649875661714,277.25337872819875,280.4194771444762,278.62504022829967,276.9559186604305,279.2601640981103,279.7005106736352,278.89998214612643,279.31216519176587,279.9232678279099,278.08924237796873,278.9086836453695,276.3291401103446,278.1705048005087,278.1416928586764,279.5414237190365,279.08578683629463,276.35825908800393,278.88110664563305,276.28991839042874,279.0422517985745,280.3156119078435,276.96497374795575,279.6059577239567,277.60988333126033,278.81505816581125,279.4025802965072,277.55323422701736,277.89842084938357,278.87334298145475,277.4365250666435,279.60383192257206,277.3689731952271,280.1302091928028,278.9913619219029,279.63840655550933,277.96909160702205,277.18899337300337,278.3726176534094,282.212744604995,278.9457421705672,281.64240435824365,279.15635018591223,280.2854227368298,279.1673123719262,282.03580943392626,278.3239014646796,280.4087255669522,279.87157314151415,279.3176699779073,278.311052897238,280.0087228833552,280.90953581570676,282.0592182892218,280.0567610918248,279.3913514440728,279.48870657190855,281.602425150733,281.74174824699026,279.20164135054614,278.681936834078,281.70550133030474,
314,274.7247592946871,278.3953997374283,278.256707414753,277.7709294399728,277.46647431741195,277.0219672043918,278.4424708503893,278.35530831143353,279.5760998078483,278.0205397539752,279.948616685262,277.7586830527204,279.3516528853953,279.35215790705706,278.371515095259,277.02643321271,279.3280805513207,278.1608611945096,279.2641683532792,280.78257940676394,279.90866002920245,277.0383986817433,280.20152275659495,278.42362310947516,276.8486312090123,279.0010605339445,279.3444588185359,278.6183845484743,279.1411338572043,279.68944732678847,277.81653322057093,278.81239894179055,276.0892528070528,278.13394007255874,278.0603921448498,279.35353404586687,278.9033825791348,276.1489301042529,278.8547648702063,276.1028018292383,278.8756922961985,280.32873215741495,276.7234680509307,279.43270481489645,277.50403596574193,278.63301122985297,279.12340016824055,277.3387557386901,277.6962481414936,278.7935447484418,277.08732839089674,279.4452654087729,277.2188905938026,280.1144366975891,278.7440875303149,279.4299955492312,277.71543231978546,276.8693331718044,278.26179181772807,282.18535017195546,278.6298660079488,281.38159615836156,278.93448135100175,280.09619684528036,278.97773780518094,281.9350321426167,278.1930612930484,280.23591463041686,279.6863001935269,279.17742581265276,278.31949804369367,279.7395178468952,280.7718840282772,281.78518221367307,279.9103366616094,279.2951741741705,279.24961907545924,281.41637616600497,281.59546913124524,279.02785554479385,278.56390904237765,281.55647391358957,
315,274.52961491716667,278.25136241295496,278.11357411099567,277.574999186711,277.17029311447493,276.88889440061064,278.17824119256795,278.333217895046,279.3888032455412,277.82554982439115,279.882351106032,277.6385255471254,279.3456541480714,279.3617366680131,278.25021014668556,276.9507633319869,279.2049748988751,277.9575900205698,279.20815428148154,280.71024857753963,279.68240175571896,276.80808558550234,280.01063941035164,278.2147787125384,276.7588445303469,278.7637436984216,279.0503057196843,278.3183286906592,278.9914819525791,279.47195639816744,277.62785241222025,278.69430828054396,275.8092286156826,278.1164376193508,278.01840662785867,279.1002119913378,278.6994355158828,275.990204242259,278.81906620521113,275.9852072229502,278.67407635772565,280.1950870752836,276.47712631193514,279.25992676910107,277.32463565680496,278.4426411407843,278.79225438981064,277.13431481405087,277.48456410892675,278.66569949419073,276.79538562930196,279.305324405319,277.0458966800775,280.0847187723719,278.5102180650927,279.2645495728617,277.57120106309446,276.5996912426686,278.11634228238546,282.08882835744157,278.34477620647954,281.12907661736244,278.74451812449104,279.96672838683287,278.7620722100032,281.79996789689324,278.0526121507527,280.10458407375984,279.5012609827363,279.03130211976463,278.19715345782765,279.4895611410634,280.6363380563615,281.5259380300489,279.7459810183999,279.23340746834276,279.20134759159737,281.22268077694804,281.3853009589934,278.93693235252226,278.4128536498562,281.3517725184065,
316,274.4279975778869,278.12104183548183,277.9770342460847,277.4605890300505,276.8761805646206,276.7256512571754,277.9082994368859,278.345500482637,279.1885971062922,277.7004057542273,279.7716175157917,277.565261231495,279.2875742838131,279.31863018483267,278.04946455568665,276.8455643912432,279.1391934574828,277.74163818359375,279.12987022832846,280.63713904337106,279.5272481179929,276.6190874276917,279.7930196639418,278.0213834578974,276.59736245256755,278.51180148996593,278.75493562497127,278.01030029194254,278.8358298995606,279.2335010607136,277.4623538542817,278.4879368208396,275.58464048368785,278.017437069393,277.95955085513873,278.75480794886573,278.4517682569776,275.89071945184014,278.667122018693,275.83945429490467,278.57884014269143,280.0220908012246,276.2542183015365,279.080018231527,277.1390548391771,278.2452215681361,278.50988173033824,276.9408476975045,277.3073738422049,278.47225160666903,276.47299217426166,279.1782209886228,276.7743865594788,280.0406016301287,278.2709781859993,279.12944517580587,277.4767075579124,276.35334491128424,277.98000545750256,281.92912220002825,278.101677463655,280.931942837536,278.6118477576417,279.8499078289608,278.5793320798934,281.63386688937953,277.90711361282564,279.96163442707103,279.370039283653,278.8913808327956,278.07438442235036,279.1775779643947,280.50584248065354,281.2697244638553,279.6126516052734,279.2003892062341,279.15027559720556,281.0197141758781,281.152377808079,278.8573770671394,278.2730002224871,281.07359480086177,
317,274.3756041685139,277.99678895813224,277.90886607095945,277.3183794891499,276.64237130074105,276.5580211252964,277.6839957122995,278.3272681089949,278.91819101905264,277.58389718375224,279.6587096346983,277.5460666626028,279.176856856729,279.2590389243692,277.8292236328125,276.7473157872268,279.07585986194715,277.59695154922053,279.04760398399736,280.56767713587647,279.38627690575413,276.46868210191633,279.5352127825628,277.82116724874555,276.48435383396225,278.3097593316314,278.40117002265106,277.699738998381,278.66184107943616,278.99074609282644,277.2637014176576,278.268868637566,275.47235252377163,277.9002974687779,277.8848160514816,278.42015565068044,278.15713512521677,275.7860530742631,278.4331400142893,275.6621862141311,278.38340623942986,279.8718038384982,276.0117050754568,278.8892131996235,277.00387901636475,278.041649926255,278.307457082459,276.7251726738191,277.2277418203141,278.24457763312694,276.1655030605321,279.11184399906654,276.5341938879872,279.96197577753503,278.018721976166,279.02540174679075,277.384708348419,276.1797643519591,277.8434240173622,281.76623141339667,277.7844375026682,280.78691331335057,278.4670903132512,279.74101396506956,278.44069374985634,281.4536589870637,277.78754935920017,279.8083032493383,279.2305733230546,278.7022268159794,277.98994729938806,278.8681995829598,280.3320436802368,281.0818359323689,279.4903123558144,279.1038140019934,278.9664302407417,280.79466359802734,280.9278563170335,278.76522093392464,278.18084707817343,280.78668672129504,
318,274.2890639238971,277.86931172355276,277.85836464880697,277.1507630702978,276.43083015817115,276.32576507658155,277.4882153658969,278.2238888061062,278.63366082196677,277.4604749643487,279.5660116252603,277.47159270149865,278.9795069139312,279.17662902036705,277.65464637118157,276.63619135647775,279.01275133194673,277.53911146410076,278.96395242890674,280.4884061809346,279.1899187265198,276.27581409969065,279.24277653158987,277.7552879176354,276.3870480422364,278.06989223228476,278.1224336756433,277.39523175605564,278.5063439489864,278.7766185502337,277.03963267457436,278.13526820936045,275.3415126086985,277.7964211103544,277.78621248659744,278.0982745933453,277.92050903371626,275.6723220652019,278.241008551695,275.527564402737,278.2077118599801,279.65973165928193,275.73738651668486,278.7404840444506,276.9037106912043,277.89352821071094,278.13441270376865,276.5065035280835,277.18472663331,278.01225246767785,275.88122550897015,279.0501748237754,276.38521777005093,279.86153197318583,277.79932198638727,278.9241443327767,277.299435808359,276.0472700737163,277.6984202387755,281.5945437777288,277.41812023469106,280.6334210171726,278.3815713363718,279.61629915497997,278.2965132660002,281.2768193582067,277.6790697595661,279.64278860521097,279.1138948213658,278.45322832874814,277.9900250236444,278.6908129723747,280.15059315191195,280.93497572550507,279.36750398999055,278.95341517996417,278.8356503602485,280.57597069501776,280.7142786552747,278.6456532039378,278.1084336116064,280.55108756746455,
319,274.23885318199694,277.7990931879327,277.76318617215827,276.94237820728335,276.1734724072861,276.0182295258479,277.26701505708314,278.0516220035048,278.47738679530687,277.35461006308867,279.47876615392005,277.38992026073686,278.78960122055946,279.0895323398586,277.56244058115936,276.54652420820037,278.8955709129485,277.40235766827334,278.8773693390983,280.3939338289624,278.88200762613627,276.1099396072651,278.9701489211632,277.691772396798,276.2214716445904,277.79257402263704,277.8179676878498,277.0975023023518,278.3065048160048,278.64150943251,276.89978758534147,278.01808858569206,275.1274783506069,277.6927812086428,277.6880772812319,277.7858928922547,277.7397054164737,275.5453854112277,278.07852628242074,275.4173295356587,277.9830546497347,279.51968246530515,275.43966134750025,278.57673779071104,276.7661879011541,277.7585440495777,277.89690289812063,276.23696827577817,277.23229690558173,277.76119567948064,275.6064564984303,278.95749007838776,276.2383204648955,279.71265532279926,277.5964267597623,278.74913647696974,277.1946156498964,275.8723761553322,277.5675428662295,281.45235128510944,277.08199353596905,280.4254072268704,278.29770455474664,279.45102507249305,278.13808467780007,281.13261056317157,277.54611043140335,279.47005385358375,278.99475163078546,278.25069039766913,278.0138171766425,278.5530611657956,279.9521854588243,280.8095417704187,279.2375938027484,278.7924567884435,278.71823662737427,280.3585447525467,280.5230518419636,278.55827602853094,278.0332434687508,280.35279470975286,
320,274.184071730445,277.7236114668716,277.6435626407991,276.73216793385814,276.00565842592005,275.7638026041461,277.00051350090473,277.8733920225229,278.3380699975494,277.24487527892995,279.40055244897985,277.2431085048578,278.5507842389011,278.9969420334831,277.49248667232325,276.4387650620091,278.75743636026664,277.31542800704494,278.78879278053904,280.33514473567544,278.5467384469865,276.00749557386087,278.7388689090044,277.61454754348756,276.0715187332519,277.4890999908255,277.43655780344864,276.8463552313825,278.09605010691286,278.5641259493674,276.8452854228651,277.8931464908403,274.8783326247201,277.6286641233556,277.5811476769594,277.5524186546836,277.5980205110965,275.47166689808205,277.8929989699708,275.2356547499565,277.75992103502904,279.46763007287075,275.1479795952212,278.43641558050257,276.6958483984211,277.650693748317,277.6186575133944,275.922165333899,277.30143478027964,277.524104153223,275.3256247649929,278.8131621891132,276.1159944410032,279.5364965476525,277.4094055996767,278.5454675867659,277.0082643500092,275.676270442031,277.425391102198,281.2638555705522,276.78872004633644,280.1805926495713,278.22551878343467,279.28292197587865,277.99453283809424,281.03565008573145,277.39080732296674,279.3085101890484,278.86502551110465,278.013233442976,278.03638599679573,278.44850759678604,279.7652712192992,280.6349975406347,279.1128767990876,278.5958614597906,278.52753677143676,280.11331025388574,280.427870479037,278.4784007767962,277.9429326035386,280.1899246273546,
321,274.10489486816203,277.6500362029042,277.46999650003534,276.506794836903,275.88160270059143,275.5251917796959,276.72239043022114,277.67132674830964,278.1841056987287,277.06702865979014,279.36213213939436,277.075813822608,278.27095929050006,278.82825354840287,277.37128384667517,276.328339264442,278.6063458962619,277.30500336142336,278.70251491782346,280.2762610622693,278.1643691702318,275.90154040265656,278.48732140225593,277.54810584999524,275.94343757388873,277.2150451865403,277.10907249242234,276.63394662761647,277.8500976819058,278.4850751083907,276.79221807402087,277.75814211293397,274.6825482760121,277.577275792908,277.4989001870206,277.41717849994416,277.4326223828002,275.398071224923,277.6699187193362,275.0402343544754,277.53648337339746,279.4940132695921,274.9987237905444,278.37331178399785,276.63475944195136,277.5042095144239,277.3671599584951,275.5940291992804,277.3812263043,277.3004534842838,275.0676609598924,278.6242054141134,275.93677989291064,279.39648506770675,277.23711525787576,278.3901537542034,276.80539896108365,275.4629899642707,277.2848352317602,281.0593162687349,276.4990001420306,279.9329442476816,278.1625632903014,279.1875143929057,277.8877859929371,281.0139023410818,277.2092297727594,279.23090466775534,278.68469333207725,277.80012469233566,278.0057311216389,278.319045744708,279.5940131515753,280.4559169158358,279.0127635312812,278.38104086415314,278.3018332020783,279.8702135506975,280.4128773943022,278.40901549035834,277.83451800288253,279.99035761265156,
322,273.9604167128472,277.5672664506037,277.24460114667073,276.34901245425056,275.79630350415175,275.2041507061914,276.4824425407496,277.4523349936743,278.0166548111199,276.86256011667854,279.29677676392885,276.9778034583818,277.9817857265272,278.6346322019945,277.26766640661947,276.19635932091757,278.445138181644,277.28697085931753,278.6168166966737,280.2151788661038,277.79963214580835,275.76458919825,278.09797503618495,277.511112246808,275.89388480072216,276.9682146788345,276.79429205068277,276.5032473961412,277.6638527638073,278.39593255715295,276.6974533741692,277.62321820445504,274.5420993902744,277.51659307042905,277.38080860216513,277.3539339172184,277.25537740507764,275.22549916957297,277.4746715774953,274.86825943794906,277.28624836623845,279.445859635663,274.90762855045534,278.2823967502718,276.53115744668935,277.3509093289017,277.21823825651785,275.3205702638566,277.4101732341419,277.06923629035964,274.8672444430556,278.50398140867605,275.8668400691106,279.31343889978064,277.0865117666751,278.2835442317339,276.641924915418,275.22089742922697,277.20100150763767,280.8668635185149,276.231390255146,279.77999476416363,278.09544185912625,279.0796599867165,277.75415015972277,280.9684534702245,277.01945605284027,279.17274070377357,278.4870462565925,277.5765795585437,277.89391131599496,278.1437857308374,279.39840990718346,280.2900314812101,278.89665603798045,278.1929853390425,278.05825292547996,279.6164216486132,280.3781517128225,278.33258128476876,277.7107646825084,279.75195044396855,
323,273.7944282188592,277.5773369563433,276.9999747931732,276.22806908574216,275.72315566586866,274.84047849381756,276.2900583813199,277.2026540235894,277.83174523910384,276.6018663801632,279.18924232409154,276.8430921980291,277.7316323561346,278.43499444141366,277.1932708239946,276.0004955418424,278.2376787234575,277.3072767991286,278.5015016983116,280.183694359233,277.51037599580434,275.5966769679849,277.77544507944265,277.4403406233786,275.86586459698225,276.78678443142223,276.59046660876663,276.3867587730533,277.4988864996494,278.29704680408736,276.5350346928036,277.5650865539577,274.45046377482663,277.42000147213,277.18029982705934,277.3115684762629,277.02637566674304,274.9719001734743,277.3205151295351,274.7282816055894,277.0427939826674,279.271447841136,274.87496785327835,278.15158637785623,276.42535630010065,277.276547137305,277.09747370895894,275.09244300358034,277.44729217875647,276.81681488280844,274.7609013945879,278.42770698742993,275.84204791703615,279.2470488770763,276.9326130825715,278.20705504575767,276.5625916425297,275.0572413428083,277.1898088170581,280.67469509873587,275.91819213508006,279.64178355194133,278.0106537519457,278.8976017622048,277.62885548999304,280.8448979304387,276.8517765720234,279.08715532967506,278.2763852620135,277.3380073973891,277.7095112040946,277.9726609065283,279.22669004782654,280.1801102948119,278.8135816486707,278.0202218529155,277.8191385032651,279.37883399042977,280.30233960915336,278.24935344809893,277.5694951958995,279.5035308927686,
324,273.60488969851764,277.5711346017357,276.8330986981835,276.0710139424924,275.63671465789935,274.4573357138327,276.11223591711905,277.00090894663015,277.6944346353756,276.3338144181305,279.0187665402965,276.6203044620368,277.48882440901343,278.2483203915199,277.0814141381333,275.776180066898,278.03190681422245,277.359656200433,278.3316989688625,280.1178079599491,277.31810514523033,275.40028408927645,277.5353628690126,277.3616443840883,275.84718021939614,276.627776496698,276.4188613667113,276.29653258482017,277.2800208689436,278.13732048121256,276.41464203894265,277.4874216523076,274.40695684303904,277.2973108664437,276.98842464028513,277.27656839313806,276.79611841035825,274.7767710868127,277.21508509414247,274.62185870343376,276.6995012845348,279.0988666908037,274.79722731832,277.97961437326364,276.32776984671375,277.09834047744835,276.9725802575104,274.92881604932643,277.40855752144006,276.56463158676837,274.7012061639812,278.31601906544324,275.84702270559126,279.16910666184754,276.7725057197048,278.1386718493442,276.49014069283396,274.9389588018083,277.09353184870383,280.49545217532483,275.6375176845453,279.48457541030814,277.88254181844644,278.6848772970154,277.48687917317295,280.6384786996284,276.7460963284082,278.95673110275624,277.9856922266713,277.2480325847175,277.5658852576007,277.78553194075687,279.0504459414777,280.0506474678133,278.72062069290376,277.8760445632069,277.6049617784972,279.19355754042533,280.18735893156514,278.17457586338963,277.37759331426184,279.30326303848454,
325,273.3888532871857,277.5047146515367,276.67296718037795,275.8691713991362,275.54550651944754,274.0668719092454,275.9412696071912,276.79826079821976,277.5779291307691,276.0825974864086,278.8449935239621,276.36728546668525,277.2541342018131,278.0714437413386,276.9036550309388,275.5626010068979,277.8689202929605,277.3880793798767,278.16274721675586,280.0318731538084,277.1346073864187,275.15601898231847,277.33547578533444,277.27946113628116,275.82483355284444,276.44340323359586,276.1670402793035,276.18962146555396,277.0417812198288,278.0576164819654,276.3085300081565,277.38731030868655,274.3728926707938,277.2779364888535,276.82965004509265,277.2362247064566,276.57155299657734,274.6007538162495,277.1056298427894,274.5584577998979,276.3354324141988,279.0198271896921,274.7599348891628,277.8194454492967,276.24506431088923,276.85931281033265,276.8643444393202,274.75855839117185,277.38490827126685,276.36479811089134,274.6220013112168,278.1917181860855,275.87558778728345,279.0520108428609,276.6201169565978,278.0374423745001,276.45300452034735,274.8529181013392,276.9158313265364,280.3164645015016,275.32406666239757,279.30485735424634,277.7833276710976,278.3855503462302,277.28751675067406,280.45457264153384,276.6162048442467,278.8273454227584,277.75644977276147,277.207454942765,277.4482887399553,277.6037331092453,278.8610142005898,279.8597359130141,278.67911446480355,277.7382720395666,277.39423451497805,279.0811338356534,280.06937765383634,278.04944776396337,277.11497182633605,279.1286994000852,
326,273.20109992329947,277.4323885429803,276.4754492048959,275.64912869299894,275.4721867487981,273.7160624455584,275.8117518511175,276.57168430297907,277.42898478754535,275.8888785581521,278.6783537445774,276.09643126235585,277.05855987151165,277.9051882730607,276.72760860255505,275.3727772838181,277.6723666293324,277.39783787256334,277.9863161822235,279.8973684611567,276.96971130371094,274.9496970639704,277.076691738544,277.1869163817846,275.7745340546925,276.2174546128313,275.9960531496912,276.10396601262846,276.7333621986777,277.97006974735393,276.1817122303472,277.26888917503663,274.3545026807236,277.2210939270251,276.7052950576455,277.20147059834676,276.325005985499,274.4819193034675,276.9981385944971,274.5008566601029,276.10065138545446,278.8591655588491,274.74730437039426,277.66544858043363,276.12824112329724,276.5655393788874,276.73910640477635,274.6200273793603,277.3647747512824,276.28624412020304,274.5740282043483,278.1109647746846,275.82799141023185,278.93649724292476,276.5595255046394,277.86771393142965,276.43790246258766,274.6559479927105,276.6528194085948,280.1159189872854,275.0990988245127,279.12939701986295,277.71230998285785,278.0842535172054,277.02488596251953,280.2617792207286,276.48531177034897,278.67304593086646,277.6035688800339,277.20437874779975,277.3606890261098,277.42883625327164,278.6945814763663,279.79497984428775,278.6380548144449,277.599324262057,277.2481346819871,279.01832950651374,279.91026860959096,277.9314828289813,276.8958091270829,278.95890957550523,
327,273.0786355633153,277.3502339142218,276.3154449142193,275.42142612606403,275.3653729676499,273.4466031087753,275.685819070246,276.30689806815906,277.28520090392584,275.78050709772936,278.49396738418767,275.82450025830263,276.87081601310047,277.75563209023784,276.5870506668251,275.18345965994365,277.49074732430495,277.39506635309124,277.8192292350137,279.6935056130793,276.76029394854515,274.6583801243876,276.72302551397814,277.0565418758128,275.68372646747093,275.9682133319048,275.90267658273734,276.04246676855104,276.43835712190736,277.85972534282314,275.9942254046023,277.07911458282024,274.38722293784815,277.13422263274936,276.5647439976709,277.143698873115,276.0687221737157,274.34325128966594,276.9418257993527,274.3688108581312,275.9427890336629,278.6769101566605,274.7493192232572,277.47715106978546,275.9815136210765,276.27431202937,276.5788554976898,274.49705337966975,277.284239196136,276.26740138217053,274.5491699116127,278.01475877028247,275.7310920962269,278.8015933716282,276.62258838013776,277.7489470986571,276.40377580563324,274.43091765728855,276.32197293076706,279.91959349354465,274.87039244861455,278.9692099059315,277.6284794785386,277.80920716743105,276.77532304761394,280.0091801467389,276.36551308682004,278.5419734972472,277.5554306780706,277.17419890267047,277.26396749399447,277.2897056268513,278.5122782261044,279.7705329423594,278.5894775005788,277.4414060575815,277.1232718507399,278.9292575343911,279.76833338054,277.829017539744,276.7407964936521,278.82444303303316,
328,273.02987111601925,277.21358351128197,276.1722738836031,275.2057194046335,275.2082844077163,273.3097027926547,275.5879431296016,276.0550671802343,277.0938783559843,275.7083805143558,278.33869603763566,275.556382527618,276.65695226347816,277.5922674922293,276.4939490274603,274.99385730796325,277.39428490297587,277.40151608095493,277.7553685281697,279.4512302547806,276.49740272833054,274.3740384589729,276.39602788129037,276.90013064191646,275.617511763699,275.69551335928475,275.8573172762896,275.95566641257165,276.17539412958274,277.7132700358484,275.83207001591893,276.85887940684603,274.4310652936091,277.043942708436,276.3796294357858,277.05063157404305,275.89453355902236,274.2249126650797,276.9023389395369,274.2047739113114,275.82667696080125,278.48359363968007,274.7516976188541,277.2802908962742,275.8896649341816,276.06938917329205,276.380338215838,274.3904697310779,277.1213455232265,276.1932402935886,274.49051521625177,277.83952201339764,275.64895940318036,278.65333913103177,276.6913511156786,277.6281472230569,276.35540753525316,274.1836078093803,275.9628228551953,279.7710273681744,274.52857910258876,278.8452787138725,277.53259383815333,277.59545985667233,276.56758413358915,279.72620959159656,276.26049376235585,278.4387742467867,277.5255189617425,277.1039829839424,277.1514780847101,277.217505295871,278.38117382535415,279.6836930123033,278.5231031150866,277.20812500820983,276.9930682637302,278.81771653036253,279.6069092463926,277.751452836834,276.69833484343394,278.66179711821707,
329,273.0268221803451,277.0780378985475,276.01592551925296,274.9572988528572,275.0456236125342,273.2483799578814,275.5248847695247,275.7934962204897,276.8244027919056,275.6764289564122,278.2253107276971,275.2598526751409,276.44341386792644,277.38762301444604,276.40796292254083,274.7594073417058,277.3221138324393,277.3742479770913,277.6598618240004,279.20004816363974,276.16662647043677,274.0957450850665,276.19246346151795,276.7983968894289,275.55478808357714,275.45830141751395,275.75753817532234,275.7988170930046,275.94980710171114,277.5264453735608,275.6446473296824,276.64205472095523,274.5187995464875,276.9880889854095,276.2381643878156,276.9334263587108,275.76873772882925,274.1142198803947,276.8868613577831,274.0433314717483,275.7511203376222,278.32960893166774,274.7592963162166,277.06760540225014,275.8677243861695,275.83609967033317,276.16561231577083,274.2775424541972,276.9635702215759,276.0533168258763,274.40902670194447,277.63162326371787,275.50756732031493,278.49786519342837,276.74458300801774,277.47467690107453,276.355855126399,273.93555584170326,275.6142351840814,279.6842953335994,274.23392385552546,278.6593642168658,277.4311903271669,277.45484318198055,276.3669659108262,279.50273002121014,276.1077756685287,278.30585542913747,277.5256318472774,277.04941932450527,277.0273917135244,277.19790051633845,278.2973057096272,279.63348655492234,278.4502564887632,276.9547353506389,276.88180108409114,278.6545077913596,279.46017435530047,277.6046562820185,276.6892529071104,278.54597144108857,
330,272.92249376666604,276.9196480506105,275.77691328410293,274.70760955746414,274.91236969160906,273.1389113398549,275.544067190394,275.47922339164796,276.5657062185768,275.6862503058172,278.1225209823423,275.0155071885509,276.1938924897664,277.29620375438816,276.3262065744741,274.5080653122866,277.20814755966103,277.29871833098946,277.6115252128816,278.95267050744303,275.83728394863135,273.8438629496744,276.08086997854355,276.7089311263801,275.50676294673934,275.20062004432503,275.65810084813984,275.62832252916144,275.7382907554752,277.2998485589238,275.47925358852854,276.4661096458227,274.5596893939114,276.9562570604771,276.10794118694423,276.801787816962,275.63626541195424,274.02165995049046,276.9247354681425,273.91482477240226,275.6014099377652,278.1729734147382,274.75423642736166,276.81618391680786,275.8731081410585,275.5850328122332,276.0216077922422,274.2301341213565,276.777193432648,275.9307557050297,274.36829019925733,277.367224431529,275.39300857806916,278.3317929973819,276.6982426364766,277.2750916194395,276.3951177288375,273.67527885805816,275.3630173800622,279.57494743895563,274.0843714825894,278.41573147414965,277.3565252944671,277.3036064542407,276.1591768012221,279.27229057013767,275.972605233435,278.14040170471526,277.3972281174983,276.9646520241813,276.8787888746995,277.1671315113403,278.1977305722968,279.5443559721168,278.3450480168885,276.76600298695126,276.80960561488547,278.47095797692293,279.3081422463441,277.3914441898021,276.6272404186863,278.448671883723,
331,272.7817973537373,276.6994292430389,275.5700781342361,274.4755223752471,274.7783412091519,273.03474762360554,275.5272307105303,275.1471624193997,276.3919327276101,275.7139879621945,278.01199678194126,274.8561618158726,275.94729462888574,277.2558570916335,276.2057587606359,274.27926685771007,277.05257276909447,277.2252536691904,277.5615508250701,278.7152633763202,275.58505946219896,273.58544361295696,275.9819371599067,276.52584384759473,275.4769245418695,274.9986587787387,275.5346330896853,275.35201154069875,275.53892404845703,277.07909659810207,275.35562064518393,276.2609278200654,274.55410384330094,276.95030474732937,275.9834568172806,276.6272533620391,275.5347147392796,273.97348676683924,276.9012132270239,273.8482470133566,275.39566350474286,277.9999884805443,274.6817875173023,276.6043822523825,275.86948293755665,275.39481292506537,275.91962496038747,274.1911988997971,276.5812927733554,275.842098433313,274.3533822533061,277.1604283426228,275.3015891127649,278.16248944007134,276.5518267881274,276.95843971512204,276.4246490722246,273.48159695112594,275.15847310101907,279.49553458176524,273.90691783339,278.25732593768885,277.30444266666836,277.12846898531507,275.93410426200364,279.005628152072,275.7887513592445,277.9692078149835,277.2473721850966,276.8573505775224,276.7475042291027,277.04924072163004,278.0609608313876,279.4081917338233,278.22607021644467,276.66680112873223,276.75851493024084,278.23126611954126,279.1432135294545,277.1690143522669,276.53840115752826,278.3365075078117,
