Day_of_year,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
11,264.39207508799797,264.6023534977393,267.38197354606655,274.2134562621623,266.19996358012105,273.6461320255265,267.8242920816163,275.86381357493417,272.2380591312171,273.56824390006153,276.27099765875397,272.2746959867931,270.00016656114065,267.6494579943981,275.88645247574686,274.937012948396,272.23641721844234,275.3850999769274,269.83908148126284,267.33584281725757,272.60018954434236,273.05445744441107,268.04350733495016,266.01897287892774,272.91466323796647,266.03437576014477,266.09520254728994,262.08248448633884,268.0611097175123,272.74666788289835,269.8869934082032,272.6527128673735,271.2165716262091,273.14661617069453,274.32810767316994,275.6039106767256,274.07105710654906,273.26469013367813,269.4952427231785,267.8117350483989,266.6933256156278,267.7144565232944,273.2167114704956,268.7112624619033,261.3231527028066,270.74125296903617,264.40568592784166,273.2776587629492,274.5837688515911,269.2922710935712,277.8215057037689,276.1116337479252,276.60285116901326,279.09676252092635,270.9455044365627,276.14935828128574,272.94027519924737,276.5235039008843,274.1675738100604,270.47530278356083,275.926764072516,270.1716041425209,265.0078907502003,275.1031176668384,274.7010064317193,269.0980907621838,279.45021498683604,276.0020038758442,267.7747195736393,273.0261556883871,278.67502110519683,274.5531326685196,273.967049511361,278.47369999588625,276.389168875558,276.6452940776671,268.83295091342575,277.39426777039694,273.8371434473729,273.78270813659,270.95774556254287,271.2418562780806,277.7456401224101
12,263.81827788300563,263.6941960932134,267.4696316561856,274.6881549541767,266.31556014176255,273.3458758343707,269.4876106457832,275.71399752997655,271.9340360872038,273.57122076125376,276.02184231377345,271.8988020341475,269.3239895886991,268.17788528610055,276.2281032464443,275.9848173372038,271.7585700737251,275.85284312042126,269.6052542326651,265.8282532185425,272.24522394313044,273.81776266132954,266.0585250016097,266.379384246938,273.23963777311553,265.56449716868417,266.91289780166125,262.78847444974457,269.3405123420687,273.838627965459,270.01453486292354,271.4972261421847,271.26731989933893,272.98783086420417,274.46993727911087,276.05118971604566,274.23684670025614,273.54992754031446,269.7907627650669,267.311280302949,267.31859759096693,267.9255037971468,272.73657584277703,269.2120319967305,262.5777737683865,271.894293816535,264.4237458505036,272.91123073703636,274.5373302641369,269.6820266220596,276.9034118652344,275.9491923685039,276.942379123562,278.4800426217663,270.97942869305166,275.94868608970785,273.1707057184352,276.52068588759875,273.7433252579127,270.5515979585193,274.3612665309137,269.9193156595195,265.9445242969108,275.59358690422533,273.9730404584835,268.5108377645304,279.2775791713169,276.3246438721597,268.3308483305432,272.9925252055074,278.3562838935153,274.0629567575979,273.62695256607,278.5553602281508,276.9808244530534,276.71618350521544,269.22476419861067,276.3860400971912,274.17077424325345,274.03143489404476,270.4406326908768,272.0185091905978,277.4728085025326
13,263.66351519574175,263.01190286154275,267.9049375205686,274.6385606479295,266.11660241207363,272.51564076182603,270.7249297536773,276.21400099534253,271.51886634686923,273.56398205879407,275.8297125847785,271.7902149018787,268.4644049899482,269.28446217072315,276.8141378884787,276.8570606944325,271.00314398126284,275.89405157627203,269.4273146185683,264.99193810543295,271.9274551335708,274.27708843077494,264.0840176872281,266.2091035388765,273.1366682227278,265.4114225618132,267.8467976217305,264.51954963879706,270.3304033104753,274.9695820232014,270.66634159297735,270.1996377239297,271.4674987792968,273.103511824276,275.2077482454069,275.72657110752203,274.1397370837983,273.937262901893,269.1130195589729,267.1502179156293,267.9774409143916,267.89339718102536,272.9789382878677,269.1309650127704,263.4573231232472,272.08679266290346,264.7365490141369,273.08023149539264,274.47915336413257,270.06525284204724,275.5704912458147,275.2297554435311,277.33324837597297,277.60410663758444,271.38681186773834,275.2755316989326,273.262938670623,276.6817441388364,273.7323345701337,270.41312148544813,273.2554704715044,269.6186338990599,266.92209588913687,275.76144878680884,273.1442606160929,268.32741202888906,278.920185019245,277.07305528130723,269.1084966973944,272.71212097838685,277.88507381900325,273.19960441170156,273.06774488735545,278.65694832714485,277.7816520942436,276.11320948338766,269.26019376538176,275.8745516263521,274.6151085039634,274.1033261477292,270.12451093624793,272.43203813601764,276.75649946163867
14,264.1193085275727,262.63892775315503,268.3574844751602,274.0958205003005,265.91401879167375,271.1311216249571,271.5565913273738,276.14720248826694,271.88418981531163,273.3514762012076,275.4667756356599,271.8687735197745,268.3925279330858,270.7380799234132,277.6707269577753,277.3194962386246,270.2001362894917,275.7370475796989,269.259032420623,264.9950260819096,271.51078366010614,274.1090368473486,262.09823273040433,266.0239130376459,273.3812832675137,265.3144928090301,268.5541740668999,266.0467983706967,271.43514880505234,275.74340127239293,271.46382895668785,268.61280604771207,271.3932478349287,273.37865707900494,276.2977496136676,275.4441581977593,273.5909739064646,274.15348709721263,268.14532906668524,267.1769067114526,268.60202138153187,268.11357871254717,273.64701211670814,269.9553527832031,264.05420827341607,272.5257148044013,264.7273682534913,273.52767586620735,274.19930068913834,270.77462824447684,274.01592637505723,274.43091792850703,277.7520874917725,276.96251603011245,271.2483397543212,274.2620819427155,273.051019354181,276.817633213141,274.21162688426483,270.1161823202839,272.2197987762563,269.3807165124914,267.717296111278,276.3937341040307,272.33000021015766,268.44032628544954,278.8087407485906,277.71812131553344,269.853521326086,272.2388303428342,277.454836108309,272.53199594798104,272.46187203096383,278.9018821856041,278.19561186290923,275.15655685257127,269.9844962878105,275.57069603776756,275.51449461996333,274.0669529953282,269.8108498150612,272.65134304172386,276.24826619913284
15,264.1079804696443,262.0744104070978,268.87940973414607,273.82077551761387,265.63045918111834,269.601802951687,272.01485725374886,276.2359343029204,272.45050160614124,273.1280837286086,274.80750819614957,271.59473807645804,268.27549257383237,271.6934699313544,277.2776682647593,277.8916564494262,268.6429265619634,275.685058146606,268.7449063591031,265.24787595420526,270.0459570133642,274.01141044421075,260.7132799756396,265.7704928331759,273.6599847702753,265.2908858414535,269.1141791151557,268.1637038346175,272.8808168963198,275.17675948929,271.86908551450176,267.04045289427364,271.7539943373683,273.67464773995533,277.2268511314532,274.8164998148824,272.6058107033754,274.1725372202667,267.13747185228505,267.47230222373656,269.081781072931,268.10680816985746,274.38965905717004,271.0980096055474,264.81680789709964,272.6708595359718,265.4708573896806,273.9523714505709,273.7725662399124,271.48095077123395,272.47875898312304,273.81678889347955,277.431650462168,275.97213711581384,270.88556299454126,273.285641624814,272.8057616516784,276.74000387226704,274.26920628809665,270.2951396341289,271.2608443599044,269.2747894398895,268.3227362440619,276.5592986725189,271.7472497290307,269.10553269159226,278.6092606429215,278.1309555109604,270.9290791605855,271.8820066347227,277.05098011729484,272.2795695210551,271.9928910810869,279.20295910957526,278.3010573614211,273.32372543837994,270.87313764523236,275.42712838309154,275.93371257851845,273.8438200898223,269.7997837835179,272.99147329924307,276.2782022664835
16,264.7292848244691,261.12171952803055,268.82813942039405,273.69366354470725,265.9897046211438,268.35330859732716,271.5953550233946,275.92963060092575,273.12973670819736,272.7691567668985,273.93624296642486,271.0234246446099,268.1437570201608,271.7618160038204,276.02919347294954,278.0992481944325,267.1852741171589,275.2796900263636,268.74693113892937,265.09878707718065,268.43548896985175,273.9243929796603,260.36811890095584,265.61801684033736,273.70738639412343,264.95675793322886,269.0239634531322,270.0252763238145,274.29837874527817,274.32740822816504,272.53791524027724,266.22604191259586,272.04403764773633,274.1974215664706,277.810555035378,274.17409059852906,271.3368118900956,273.5702560480698,266.49334113152474,267.91214492294813,269.1861401233044,267.5517164516798,274.75857029729707,272.0071415604252,266.09190463670444,273.4148273398151,267.08605006850246,274.4246747921675,273.40611160893144,272.13441785875256,271.3226323948675,273.47721935453865,276.7198197920244,274.7721380995306,271.06759554125887,272.4093673761948,272.7669887892056,276.94660899403334,274.03560764186983,270.49264660510386,271.04825734568163,269.1386337559738,269.61523336892594,276.0612607403989,271.6751371390653,269.32743718073914,278.77784432771,277.8792741377275,272.2511702876388,271.59419144291576,276.6241911165007,272.33519188737694,271.7203446272965,279.51212911640766,278.5346963623941,271.85769172640505,270.61182065411805,275.40716485662773,275.8048567440047,274.0000477326222,270.21275994716547,273.40236353612204,275.84556082142143
17,266.6211963695484,260.2928447793255,268.5372546968006,273.5722499749599,266.15279793651985,268.02637501252,270.90372285388764,275.2357934525598,273.88670745961394,272.39225193345067,273.1861861791366,270.30343136071286,268.0851631583748,272.2665234240856,274.31934320359,277.90778784000827,265.97154923323745,275.4643953763522,270.08749445541434,265.8807788890797,267.49912717490844,273.51592235076123,260.6605162009215,264.979259113689,273.38884324293866,264.3367485074333,269.6950225271148,272.16031353290265,274.5998883928571,273.41387257558523,273.53919999678055,266.1517664870936,272.43794502006784,275.10638841342575,278.33618320562897,273.6566382327796,270.87137902787316,272.9057447272779,266.29730336395374,268.69757113613923,268.9325174743876,267.4245315943009,274.777845892714,272.79622652941134,266.99537697816504,274.52902858859886,268.6974932212969,275.1974377754407,272.98690203432636,272.6949912270346,270.18944898891795,273.3645952944354,276.33428351433724,273.9331627031822,271.11110187013503,271.4959050552312,273.04505445319654,277.0006170587225,273.8383492829599,270.77820897364353,271.3273151104267,269.45847507798186,270.56585905752775,275.29332422948147,271.4928316109347,269.5000490740542,278.9341598343063,277.8722417922247,273.77399888929426,271.2864634754893,276.19134230840774,272.3626679920015,272.1980686956273,279.97659480615414,278.26688672858717,271.0198095971411,269.4557232420086,275.16253852145576,275.2225460290035,274.19380875472183,271.15723517002203,273.9734778771034,275.15787212665265
18,268.93098611796734,259.5612411219558,268.2491724482386,273.66597772954583,265.79180729345524,267.75487263997394,269.7502227894989,274.25209352821656,274.8199314215244,271.49522796742644,272.8964470384758,270.2196858723958,267.40010948320884,272.66235005025896,272.84294469365267,277.88183146605996,264.96802238492296,274.4967231051826,271.2914536025498,267.2738238324176,267.2892026796446,273.2288295200893,261.14745367141,263.88791631342286,272.8404672923105,264.5127759102063,270.09246624957075,273.71790020282447,274.0274728628305,272.2796183715373,274.3271364763979,266.5474148145962,273.0259334578182,275.49677039066074,278.62137511536315,273.46343614068223,270.8876696017199,272.27218661465486,266.73346472659824,269.86231810182,269.13316540840344,267.70586465129924,274.5380151769617,272.6107088305574,268.35753477886044,274.53426688058033,269.60556578024836,275.7744887355483,272.808352627597,273.393074119484,269.40054287753264,272.40445717612465,276.02530913300563,273.3381688603551,271.7330627441406,270.9492726308522,273.31098205789976,276.6656285100804,273.6928918859461,271.1036068423764,271.6293649079599,270.1860650031121,270.97436098650695,274.08636776431575,271.84873766776843,270.18263675005005,279.3185884245149,277.9398995982858,274.8005728808951,270.95308866954986,275.27294061122797,272.489736256582,272.92179742051565,280.0653942513378,277.95039730980284,270.5106709798177,268.8305534390739,275.48529086270173,274.39678183754717,274.09971702491845,272.3031474242717,273.7947183126932,274.36280604771207
19,270.5576759869362,258.2466796204284,268.5100687886332,273.69088756295787,265.30669662978625,267.2530201223743,268.50868633116556,273.12827253516343,275.20887951973157,269.97332182384673,272.74217229710393,270.5901832440834,267.3392809074877,272.9793024866572,271.7259578495235,277.86127133771174,264.1217506045387,272.61336944915433,272.1385587475675,268.3432804987981,267.21706314925314,273.66095037774727,261.06580512078256,263.43972968356513,272.3831377972613,265.4400763319525,270.3465066427713,273.6286182892628,273.0010422926683,271.17338612315416,275.05799781883155,267.11486570477047,273.2248089130108,275.70673199887676,278.6301480806791,273.1896534455128,271.00451324798246,271.9036896534455,267.53287503308866,270.8675620948875,269.34779397035254,267.792480692322,274.90297388768454,272.04091401152556,269.96244348099816,274.7041480654762,269.9553054977249,276.05431078117846,272.74302980751344,274.15893129900695,268.96727576622595,271.45448331169155,275.92683896913627,272.59159007089914,272.5408213409312,270.60023347624053,273.4804392384959,276.27160521566645,273.4652797154018,270.8593476124299,272.07811080317794,271.4165963532723,271.6128388010102,273.01993580353565,272.23299388396435,270.6865567497281,279.4943023793426,278.0133713942308,275.23248313372824,270.5354394039391,274.19263310135506,273.4114990234375,273.2696820493146,279.98783622993216,278.01639945341117,269.91102862794753,268.60083544385304,275.6556276873354,273.8739004728995,273.8480906503978,273.995124788948,273.66455011053404,273.5975581018916
20,271.9737109509143,256.7339414938902,268.9481760101877,273.7388642139924,265.0031094393887,266.9843997047061,267.08980563097384,272.05567747682005,275.0881249284569,268.2692723536229,273.0084102197444,270.5256932297032,267.737300663204,272.0763012114025,270.6554113814246,277.76006107539916,263.8677918151185,271.18140073224305,273.5415413545601,268.94039078597183,267.2075462481041,274.2020594558436,261.30374788277317,263.6785348745493,272.25299049908426,266.6012053437285,270.88776652018225,273.0960328937013,272.38680359557435,269.9830254076165,275.3139339908139,267.74711659190416,273.42862486227966,275.4799117203597,278.3913103599688,274.0064942076966,271.94303586631463,271.65207993503896,268.62147158668154,271.89837478805373,269.46969772171184,268.13477512681004,274.74105365459735,272.17884843428055,271.6835353977078,275.4955302367717,270.14840977707183,276.00125994001115,272.67573620024183,274.48534832070595,268.9236397655892,270.9142579019288,276.12086380619706,272.5732123406379,273.66180911780276,270.50285166087167,273.91500630920183,275.798332801232,273.0109164618747,270.90611350929345,272.89845728612204,272.6968032781021,272.053477640117,271.7350857353909,272.46236936687984,270.1260616316463,279.46788231706444,277.4008089282137,275.72530446035086,270.03959806672816,273.1037696027931,274.61412020393345,273.600350069039,279.8731126051683,277.4830389337225,269.53632117191074,268.3819271548764,275.55008828858314,272.92213792067304,273.38055419921875,275.49438364776495,273.8007234566378,273.5641050233945
21,273.21856700631724,255.6456132266984,269.8331308888865,274.0398340469751,265.66018553793214,266.93582824036315,265.48944527762274,272.3867978944883,274.51128099602215,266.4963575649611,273.3689503652272,269.9381333794786,267.91630738646114,270.2476521586324,269.5623649625114,277.9454347938845,264.02041715405363,269.65577379163807,275.11079781221383,269.9126562321142,267.62359484997427,274.1743376455901,261.8271582187751,264.1529898730827,272.2279811761318,267.72953064188414,271.966553628663,272.5639939081101,272.2856208326179,269.1403132288447,275.7237843943166,268.587410392342,273.7463125152029,275.29315979227476,278.0371746580243,274.48321734417925,272.91748795841204,271.7231068593678,269.8773003323174,272.6426553691263,269.39028986557065,268.6163925897507,274.17181318234174,272.03094191778274,273.0803749168312,276.28228379693223,270.3753053993532,275.6530974112151,272.67904685443136,274.9046759413275,269.3147463396792,270.72827707367503,276.3638496818123,272.82440375583076,274.5420894413204,270.41673362648095,274.4103627187428,275.2208122281364,272.3433847951365,270.48109162159454,273.827887231177,274.2125226254865,272.45837167593146,269.9315821609217,272.65520938412175,269.2106644068008,278.9222827953297,276.7111507876889,276.2856989710322,269.6546115525913,272.276620271005,275.22413864415205,273.7629666171231,278.8603347945999,276.6965124109289,269.6720518454527,267.9517099010202,275.4056478088155,271.7473947154733,273.1398391444168,276.3625054551568,273.4533971989111,273.690182416867
22,274.7403529799465,256.3268618740878,270.4134850135216,274.29060604109435,266.4602549346812,266.79485882769575,264.01571839720333,272.43342338813534,274.09286376058833,265.00286462804775,273.78474566002035,269.5594261085594,268.37841249123596,268.48650843581873,269.4066141987895,277.12399012527186,265.26134896191047,268.3586724249871,276.5537446968722,271.3979074107858,268.6053679190276,273.9187993199834,262.69925100026114,264.9969302446415,271.7135753142528,268.6806553431919,272.927720289964,272.11085605272007,272.07274719909,269.09423693981796,276.0918441604782,269.2773689018501,273.55067762437756,275.2177357656178,277.74412519853195,274.4446842626774,273.7565716753949,272.0970987732157,270.94739820319654,273.1398741334349,269.17583837264624,268.8945578550681,273.40011876144683,271.67066581083304,273.97784021398525,276.45056934845746,270.35119584191847,275.7740754627046,272.5394040062314,275.4994673397078,269.78462113041576,270.6507537059295,276.6873989454556,273.44335322676994,275.4652040362795,269.87426310668496,274.7807766980741,274.96306791759673,271.9760333050738,268.94619124974963,274.91985223232166,275.41625417632497,273.16489877106943,269.08371396466487,272.73753228379695,267.59540007315275,277.6922746036515,276.06054933429203,276.4837588355655,269.2329829289363,271.71466455704126,275.17746396466487,273.70458962017796,277.48285213931575,276.35261205875827,270.54310747642654,267.64214204781223,275.50856940300906,270.9432333921775,273.4316941704942,276.7639908004593,273.0773656376989,273.6346606579455
23,275.65153620793274,257.6808636005108,270.30412935249973,274.46723105182576,266.9920916993976,266.32727978605055,263.2014038868439,272.6489049890539,273.44436153649406,264.95380667103075,274.19104864658453,269.8625273652129,269.02208455403644,267.1473538465115,269.7719120682377,276.2330554780506,266.78270925444997,266.84630118010244,277.0882120097513,273.3866317804916,269.4580969059424,274.03092749738863,263.5069036239233,265.7926358512906,271.45224054916434,269.94999901628313,273.86237835447434,271.76890167124543,272.0164178981012,269.51139300559464,276.30476709163236,269.46941948635674,272.6626285091861,274.6269374749599,277.6214900313716,273.9191232758127,275.3130568060683,272.14382509783513,272.1492402352693,273.2987063900455,269.39808101444453,269.11115105597526,273.3544449020218,271.4313798282609,274.7794089963584,275.6622901329627,270.56603400261844,275.9376647725647,272.37073882944856,276.3473597935268,269.935311677255,270.31382052802337,276.5930745889852,274.39315538790635,276.5941775814518,269.5362866300366,274.63932627024667,274.19034976050966,271.9198537973257,267.7440193371895,275.78764482994217,276.41048914870936,273.77426415747334,268.64982196961563,272.3580531305446,266.5162442944425,275.91718222370076,275.48950553027703,276.3510375529419,268.68946486253003,271.53358062632356,274.63219052269346,273.18365489694224,275.83951755845067,275.918223957439,271.82046777075465,267.6075617192866,275.81296301761387,270.4388254466074,273.63175120371164,276.83644254915004,272.99359555646174,273.5395965017242
24,275.0391138097742,258.53532884758465,270.61240507132845,274.5772022065662,267.14260651864413,265.40829490130636,262.6221316271212,273.184577131446,272.5799474471654,265.30618990384613,274.5607604980469,270.7242204715044,269.00748630845067,265.46594484210453,270.897719163161,275.6965832832532,267.89559545272436,264.7026013943738,276.6539932642228,274.6102962284297,269.70394036708734,274.34328564095404,263.9600588061434,266.70107350331955,271.42804256900325,271.25302682953435,274.34389912252465,271.31014321575236,272.01459846915776,270.52901673928284,276.491931398273,269.6628673958691,271.50506580618276,274.0687061351734,277.50599049997857,273.16842282473385,276.21261015392486,272.2366205571772,273.88037668305003,273.24678794106285,269.12592447022377,269.7498837425595,274.081786997589,271.0257884713756,275.4926904252161,274.3310152270418,270.63621660728586,276.0167467725146,272.3070953704499,276.65024630927337,270.20073971032224,270.11458903441934,276.5444541623741,274.9920307760274,277.1898549956716,269.7078520946013,273.9292981493604,273.20647153749564,272.12587304866355,267.23481700184584,276.45927881932516,277.22855620331813,274.37034701951694,268.51752424414775,271.9867230649396,265.99366586985604,274.4229978903746,275.3617448632097,275.6072296030792,268.0308247660542,271.45617541638046,273.81373176993907,272.2164800734747,274.40471976143976,275.4676536029075,272.90849600432114,267.8356218163347,276.17807163336334,270.5385047996437,273.967290633764,276.08979713523775,272.85344877697173,273.55104092887905
25,273.3892116895962,259.21923408927495,271.2074361388937,274.8550202645662,267.21100177695024,264.9872072101076,262.2413074647114,273.7964877732944,271.7896548540164,265.60338751824344,274.74105041280336,271.3626401572874,269.8624512389466,263.3534203833276,272.00239769792375,275.0956010643816,269.3628504267542,263.3443903102106,275.88525032909797,276.21279024117155,269.34889249137905,274.44633768941014,264.19879882588924,267.830082708226,271.9456616076794,272.12400219815987,274.32913789295014,271.36697991339713,272.26940873254347,271.6748610276442,276.6942580226577,269.98463870317505,271.002197377411,274.1101655505952,277.5487391433436,272.0249580131782,276.58581196432146,272.4669478978866,275.57593891297506,272.92478836674394,268.4356722988925,270.70912086570655,274.909679594494,271.3958279676053,275.3270779005337,273.34020962557946,271.1873783768315,276.38997977120533,272.32926823542664,277.2948157900856,270.6396237327939,270.6705135583004,276.14711808983657,275.3379668630523,277.4574134463356,269.9920941586896,273.35770223428915,272.2920460683522,272.3565137255323,266.86463631989756,276.973379952567,277.8492005735963,274.7378717778803,268.6001491895962,270.7166490939074,265.670404902308,273.2079841138679,275.4159323444296,275.1980505862952,267.4579228551396,271.3229493081788,273.23158996358455,271.72520552974044,273.1861483954685,274.93876631181314,274.18248975145946,268.0235022240943,276.3231679615957,271.00392659505206,274.8780799278846,275.0585816771119,273.2577469934037,273.57599502954724
26,271.9377924321772,260.7469403053815,271.02510612962885,275.31070684076667,267.0381799495264,265.3544275751917,262.0537496713491,274.72774195409085,271.53283959692646,265.7798858754364,274.8546608725747,270.814685416309,270.7020568847656,261.84586856828065,273.0110110328311,274.02106607178627,270.13834970774667,263.30601004017143,274.83824263911544,277.6542796599559,268.7696734417926,273.53024057241583,264.4373613853594,268.3886324145418,272.76884309538116,272.3244917314131,274.51591139573316,271.78855599763193,273.31918156103336,272.28049030234087,276.6155928727035,270.18336034083103,270.54937151674824,274.16506354363406,277.52714074662316,271.06298705160395,276.96192736503406,273.1522483965416,275.9823890099159,272.68084493224876,267.91550140939785,271.3786111349588,275.348157498426,271.8777351798592,274.5974903595753,272.1975692357772,271.97692725771947,277.3393005818238,272.3215512006711,277.91851694854626,270.9655449835809,271.3477785438845,276.09481263772034,275.6544192806705,277.8366199535328,270.21756070874113,272.9312418843364,271.7224950545873,272.483171288347,267.4455100258628,277.34175897954583,278.08465889172675,274.4982731298649,268.72729190365294,269.77856523562696,265.7737878373254,272.93046664842313,275.1649653955257,275.0638285766154,267.29524516011327,271.2438759157509,272.1516419574891,271.6115048586667,272.1539317819225,274.3416547949934,275.4084809132111,268.1388290461166,276.86539858863466,271.38622990982,275.3834035125844,274.3256564297518,273.3838327708262,273.49300376137535
27,270.48379393636964,262.7722921406393,270.63605351151125,275.7838164947845,266.72350414681347,266.45049825256126,262.2284019945305,275.736574501345,272.0038627652458,265.9131683237823,274.4559137253534,270.13700246286913,271.28873530237667,261.6617495358645,273.7184888679029,272.8681423760159,270.5557712652745,263.78532560579066,273.76018951751377,278.5691772013793,268.45850771949404,272.55369293995386,264.6190411354596,268.60346051450176,273.5355960161258,271.9279151329627,274.59187076554633,272.1860871367402,273.88391191531446,272.7738742479038,276.7566957578554,270.42423647925966,270.1632188510545,274.5743123148824,277.41842684902986,269.69832982772436,276.9855747991429,273.62555099319627,275.84681237748254,272.54138351272746,268.1736652527973,272.06824635935357,275.96146926600414,271.8645275521191,273.3019223614927,271.2355701041309,271.24140946943675,277.8400429526528,272.24913298778046,278.53169937972183,271.23157856141256,271.9888787461725,275.1003647130051,275.78880975185297,277.7444313803872,270.3417314801897,272.3504742632855,271.2909601791438,271.8587719145275,268.41932314918154,277.29402434520233,278.21588682517023,274.1295869149568,269.08424204173104,268.9212706848815,267.03309949937756,272.74621347280646,275.200926057585,274.8815149998927,267.949950054015,271.4477304311899,270.90975158467836,271.73211882315275,271.31684791648775,273.7701276283124,276.75389384175395,268.3182914091117,277.3332093626588,271.765866793119,276.0185382549579,273.9561284662602,273.7440416943896,273.0295940021892
28,269.067872882326,263.9079296964429,270.8349042619978,276.1005683870979,266.40588434799247,267.5225679167024,262.4991072211073,275.8665417122753,272.44584203028415,266.08544787731796,274.30993037520744,269.8166213262649,271.94242797404416,262.0127475165622,274.6051270201966,270.8517878605769,270.77281351054546,264.387456537603,273.0332676255223,278.5396085746122,268.7977604569096,272.17126554272545,264.76478694035455,269.05427635109027,274.3365268357944,271.86755058092945,274.4787830171131,272.5624316987537,273.9853002527257,273.22249896709735,276.8942185845567,270.76881839067505,270.182867140997,275.1316567445412,277.2568610893501,268.7918474246294,276.71376177330154,273.79460406740066,275.6217884999929,273.01270995646604,268.674574967269,272.72246587844126,276.31730612730365,272.00038141383357,272.8593948979081,270.63367537613755,269.48530919560585,278.2232715201465,272.3423379192422,278.7403694124886,270.7701645176926,272.43424456809464,273.7860838502318,275.80107144645723,277.72642489143345,270.20089330428686,271.7967223003234,271.24179401327837,271.3134521931519,269.98876170623,276.8588473700778,278.07888872195514,273.9228324470939,270.0416061904404,268.6900677244305,268.50479271298366,272.67497527293665,275.6331451751374,274.4550296098758,268.32733456119075,271.54355070791837,269.65890268179083,272.22531563895086,271.2660109970596,273.19250342959447,278.0806121267242,269.0191688397865,277.5626055259844,271.87123638893655,277.0395022661258,273.72628247606883,273.8491054437099,272.7775141118647
29,268.38371584266974,263.8394568586524,272.0313782185425,276.53072617080187,266.51856206537605,267.8367319631053,262.7250514886318,276.0796174548921,272.2937715970553,266.79188990330954,274.1851949726705,270.03530973217863,272.2008717295888,262.0532785492502,275.684801597735,268.954830854367,271.05328201461623,264.77520081237117,272.85537876226965,277.4733486524868,269.2185673416752,271.3424707210107,264.3144907968821,269.35918798202124,275.0300839602292,272.1982947269202,274.6451998420687,272.9659012455643,274.29054019913997,273.0531069577395,277.2201604039678,271.24040004185264,270.4140938000801,275.74549491239554,276.7692419478308,268.3911360855941,276.3890591017056,273.3346763303428,275.5412138215788,273.61719141251,269.4780007386819,273.0742991241343,276.9341429546202,272.35148346729767,273.56822422572543,271.00571584177544,268.2276981339786,278.09399089883095,272.863028390067,278.67491323170646,269.5306119255094,272.72304314134755,272.7694633958977,275.729744041359,277.37579982883324,269.86866385770804,271.3246951819339,270.61184278774607,270.8400692223629,272.11171356312957,275.6668624039534,278.0556804950421,273.32604533324746,271.1458498776614,268.98729149675194,270.1332007327795,273.4712180113181,276.06971668061755,273.8807574261676,268.08312563494445,271.50840887831237,269.05403690547735,272.89936945988586,271.4192251128592,272.8134936657581,278.97864786783856,270.01220010051793,278.04622328761735,272.82325794932603,277.8297239869505,273.755384619856,274.10246002979767,272.6662376319969
30,267.80804465716574,263.96202674278845,273.9561947553585,277.0091878031636,266.59241672837254,268.46212176088886,262.6760492010431,275.9339996449677,271.8668464409126,267.0062027815934,273.9029688573146,269.9352091694926,272.07649370689535,262.4272729223901,276.7426545419099,267.1655988308973,271.59978666759673,265.54796748458244,272.76166386307375,275.8974024734217,269.8541222876245,270.2115004542983,263.35430774059927,270.0854805188301,275.1342096014337,272.57345234518084,274.90348709721263,273.4268659095624,274.69764659168953,272.41751590491214,276.7933509463355,271.77716757526326,271.29561818999684,276.67001767560237,276.5025495033124,268.3935210399139,275.2303780915536,273.40343522850844,276.2158445700621,274.170908610026,269.9698200155964,273.2128242241157,277.0388135525769,273.21408326983885,273.90991322723494,271.53343921703294,266.9382781423492,277.83381759028725,273.4642996875358,278.58239623129145,268.5111409281636,272.89549562782594,272.54208754095833,275.7624145060668,276.5618676265954,269.9913359142485,271.0161397745321,270.30784959059497,270.6550870902372,274.1836893270304,274.31241917872165,278.2116542718349,272.45424923180656,271.878910050724,269.29925961896174,271.374272496709,274.2779538779905,276.753906697144,273.48192241514994,268.13432384672615,271.12529131431717,268.3835239061069,274.3479549421932,271.923838521098,272.59918615320225,279.7085647303543,271.1929129017141,277.4183379791595,274.60635253011964,278.65434248368814,274.20617217458647,274.61491846776266,272.9205320029905
