Day_of_year,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
11,5.318803212581536,4.5496350312844305,5.889291066389817,2.8084245522816977,7.216929533542731,6.445203536596054,15.09669792957795,6.643978889171894,11.164486542726175,8.922063778608273,12.174053069872734,10.040796304360414,11.370687875992212,5.516119718551636,5.516592478140806,11.840475669273964,7.1070691255422735,6.545142027047964,10.98587214641082,3.5899114425365743,3.5948018783178086,12.005878888643705,14.103879732963366,10.306780986296825,6.182214895884196,11.455826392540565,8.313426286746294,5.17867494852115,3.0653404027987747,5.563996681800256,16.743854669424202,11.689422191717686,12.457036262903458,7.961676414196308,11.195156977726864,7.8564114815149555,11.65210430438702,12.600404176956568,10.130363916739439,9.313141443790533,5.531854745669243,5.513604286389473,12.790481298397749,8.008097526354668,3.419526748168163,3.0699115288563266,11.942558924357096,10.400570038037422,8.773409232115133,11.345683733622232,6.702068188251594,14.355382356888208,9.163110146155724,15.771296501159668,14.826873901562813,6.656607322203807,15.677980667505508,11.890187385754707,5.148424368638259,13.604133874942095,7.738787296490791,14.145783986800756,7.796086745384412,4.098224468720265,8.21954870223999,7.691884175325051,5.445484772706643,13.055113034370619,12.589402956840319,4.631723538423196,8.542668281457363,14.532424413240873,8.838316110464243,8.221529923952543,13.647723882626265,12.39262754489214,16.90935340294471,4.327550246165349,10.766167762951973,5.169218301773071,8.053590126526661,7.13945704851395,4.958303775542822,9.139698273096329,4.6572250708555565
12,5.750732611387204,2.7813410269908414,4.473909469751211,8.702538355802877,9.324428521669828,5.596120357513428,14.904220287616436,9.95163483497424,12.843513537675907,8.428218878232515,9.880228042602539,12.523611875680777,9.489427321996445,4.946617358770126,8.127892653147379,14.210956059969389,9.96364743892963,5.2416457763085,14.690447856218388,6.644577717169737,8.74741859925099,11.863510229648687,14.580874785398825,9.193330275706757,5.480964061541435,11.544748086195726,6.9261585504580765,5.445404162773719,2.426287421813378,8.579438661917662,15.343745842958109,11.77691843570807,10.620449824210924,9.426567774552565,11.613411487677158,10.431474135472225,10.21148131443904,11.346636845515324,13.881522936698717,4.580337463281094,7.334511903616098,5.7846706463740425,11.31394048837515,5.583836335402268,2.8881655595241447,3.4685776845002785,6.120351082239395,3.608085876856095,5.914358823727339,9.99452848923512,5.98495748715523,12.958800707107935,6.522055613688933,15.33347958784837,11.526556699703901,4.2311392930837775,15.479322188939804,10.478891568306166,6.97238067480234,8.341566501519619,4.453948919589703,11.707702416640062,6.938560840411064,1.7136956361623912,11.865014907641289,6.623323526137915,5.223964519989797,9.848856913737762,15.38013225946671,4.677133499047695,8.7561889061561,11.28604478102464,5.921120240138127,6.234717992635874,9.095367566133158,6.286548003172263,8.056599812629896,10.055396997011625,10.58636423257681,8.363305324163193,5.21335113965548,5.968289607610458,4.079159693840222,11.403733204572628,6.294108818738889
13,5.614583749037522,2.7742029825846353,3.4996432341062107,12.27509432572585,11.3982665233123,7.0719631146161985,6.1874321301778155,9.891930457873222,12.58509381612142,4.766589470398732,6.1510273554386234,14.611606475634453,5.699798382245577,5.994872618944217,7.792822898962559,13.177902833009378,15.284539540608725,6.290288509466709,12.774163295061161,3.7677731880774865,4.797054474170391,4.688429398414416,14.316465720152243,4.769817071083264,8.241635603782457,12.371851285298666,5.492076739286765,6.701975418971135,1.5384332950298603,14.02282846890963,15.159157239473783,10.427274459447617,5.609652959383451,7.3929476248912325,10.507347816076035,9.36387657507872,9.593786471929306,10.164716280423677,16.206971779847755,3.9841523537269006,4.414515629792825,11.324915678073198,4.364966166325105,6.10963442386725,6.684369013859675,6.046046782762576,7.080924327556904,8.37157035485292,6.512185121193911,9.103963582943647,6.093289766556177,12.506356190412472,7.861078140063164,13.993243608719263,11.316574976994442,4.158340392968594,11.8861695314065,8.972451210021973,8.410849069937681,8.66429950029422,4.9208083152771,3.8876895354344296,7.455078858595628,5.499315310747195,12.673748725499863,8.509313167669834,4.416791653021788,9.676496505737305,14.971825086153471,10.818366185212748,7.276065826416016,16.119348110296787,7.270264967893943,10.275293900416447,9.13647033006717,5.566243648529053,6.464860916137695,13.421847318991636,10.37071975072225,9.306523592044146,5.396381347607344,5.357965243168366,7.7097296714782715,11.605491418104906,4.7100210923414965
14,5.183909501784887,2.8700979214448195,4.854623415531257,11.18055981856126,12.471117753248949,7.972322158324412,4.45175507129767,9.757424525725536,13.744269688924154,4.433931185648992,7.937029667389699,8.7817745697804,3.6842923103234706,6.364744076362023,11.017053408500475,14.347816785176596,13.486776278569149,7.462006617815066,13.565871214255308,7.849416977319962,3.6422789830427904,4.027095342293764,9.621455155886137,2.7167459573501196,10.3658415721013,14.252831923655975,3.971091771737123,9.009935501294258,7.6295396609184065,14.763124001331818,12.274785506419647,10.835586181053749,5.947008719811072,6.711656545981382,10.606078416873247,7.668690864856426,10.841143070123135,7.941535925253843,12.767359317877354,3.7575870538369203,4.403349295640603,5.3686044460687885,2.4847325728489804,10.625585971734463,10.726123051765638,7.334342406346248,9.316965592213165,11.530255977924053,8.216878071809427,8.376269218249199,6.171298124851325,11.47895632034693,9.258187538538223,12.852300081497583,12.860167258825058,2.893198630748651,6.080901659451998,7.918331317412547,15.595436316270094,6.99165250093509,9.728168573134985,2.9229740026669626,6.715665523822491,10.088537167280148,10.82557879961454,7.264092958890474,4.17223598406865,9.349933391962296,8.847744403741299,15.311616530785194,8.115862247271416,15.376717249552408,3.802050993992732,11.50938371511606,15.961363865778996,10.253390727899014,8.268807350060879,5.269858751541529,8.065387285672701,7.4734308780767975,6.356035415942852,6.249494943863306,9.831174129094833,9.595792599213429,6.114492868765806
15,5.537481760367369,9.480735815488375,4.7174234084593945,10.860645942198925,8.31947757036258,5.573427866666745,5.058552913176707,10.93695782392453,14.202973243517754,6.548348732483693,9.25353714135977,5.7990803718566895,6.154963652292888,4.913296485558535,8.151761385110708,9.38304383938129,12.707916064140123,7.54018018184564,11.99008305867513,10.929824621249468,8.00677097760714,7.53559842476478,7.000488758087158,2.215479334195455,8.392882408239903,12.605821585043882,4.925662040710449,8.368845340533134,10.737817348578037,14.352116217980019,15.58691315773206,11.138996662237705,6.229648859072954,12.270030388465294,13.658130327860514,6.11672795124543,8.767917364071577,10.694063639029478,13.328836783384665,4.1457755504510345,12.078040294158154,7.830149980691763,4.710567425458859,6.946173484508808,10.060242860745161,9.15696102533585,7.245643346737593,9.192531732412485,13.35359367957482,8.884684794988388,5.330521100606674,5.332084068885217,11.503479933127378,9.760083981049366,8.455146642831656,4.3879493688925715,5.492208652007274,8.099351161565536,15.525857338538536,6.335022363907251,8.105769854325514,3.8488802848718104,8.470632638686743,7.626838684082031,8.968327840169271,5.0416235984900055,4.443392796394153,6.759936271569668,11.517013769883375,11.380947284209423,7.205661651415703,10.628788006611359,3.810711811750363,8.378284723330767,10.656830225235376,11.042996210929674,8.056259363125532,4.757923279053125,6.562183587979048,6.522770930559207,9.319364376557179,4.845480289214697,8.82503456947131,15.035604672554213,9.896158695220947
16,6.621531009674072,9.601613387083395,6.309965219253149,7.626506805419922,5.609875318331596,5.9326007427313385,6.174609061999199,8.083327268942808,12.645876028598883,7.14392945705316,9.913367907206217,5.828796747403267,7.2676388422648115,4.338251841373933,9.722584516574175,16.863890452262684,10.288093713613657,5.592412594037178,7.446540551307874,8.715829568031507,6.061218286171938,9.940208704043657,4.882938617315048,2.721982540228428,3.7688078696911154,11.634206894116524,6.398566918495374,7.337493798671624,8.686934911287748,10.96997691423465,12.027831248747997,12.914092748593061,5.2207895914713545,13.261338258400942,16.207568437625202,8.783592615372095,5.312513791597807,5.594175723882822,9.272005606920292,4.8002602320451,11.102250245901255,3.5286478874010916,3.679971707172883,7.957218610323393,5.800713465763972,9.997066693428236,5.92070432809683,8.519064181890244,8.642097729903002,10.294231806045923,10.295712764446552,3.2366807827582726,6.270304135787181,8.942011026235727,6.288789516840225,6.0526102017133665,2.977691812392993,7.594347232427353,11.57764884753105,7.999153919709035,5.814593168405386,5.654095148428892,8.633710946792212,8.936553086989965,5.982434223859738,4.581599046022464,5.4639009940318575,9.219777987553524,12.599792358202812,7.61493077644935,5.210033795772454,12.393676684452938,4.362711368462978,9.059833783369799,12.516493210425743,13.782578443869566,4.9316861018156395,5.735062984319834,10.329785921634771,8.301746930831518,10.151442038707245,5.380978590402847,8.308739014160938,12.502709559905224,5.716865288905608
17,7.496513696817251,5.851899403792161,5.999541129821386,4.911500606781397,7.70969742995042,4.8247500749734735,5.241725921630859,6.896763275831174,12.431395114996494,9.047605856870993,12.566296039483486,5.446282851390349,9.883139536930965,5.482632062374017,8.81003999710083,9.92030861438849,9.356614271799723,5.021886269251506,9.502563109764687,3.624375575628036,7.070584003741924,5.322084781451103,6.556628630711482,3.7916638667766867,3.6740072079193897,11.116799354553223,6.586755373539069,8.626311167692526,7.777812456473326,12.971674919128418,9.558533815237192,11.002098841544909,8.940561172289726,9.597363190773207,10.360461540711231,12.096531721261831,7.2976654003828,5.217329960602981,11.906853382404034,4.425735504199297,8.91013643069145,5.918453681163299,4.768107695457263,10.07745718344664,12.105646451314291,6.565538614224165,4.0248968234429,9.59703608048268,11.74639200552916,8.106757530799278,10.288318022703512,3.8117135854867787,5.625817940785335,7.151428247109438,8.35164779271835,4.4192149211198855,4.295905547264295,7.268006960550944,9.984537442525228,6.615277412610176,8.867326247386444,7.869539578755696,7.370434137491079,6.354453698182717,12.786895165076622,3.9631495353503103,8.240485448103685,13.451044229360727,15.975996384253868,7.7786455276684885,9.072211546775621,7.43187105961335,7.2077538050138035,8.033882251152626,16.8840302442893,14.813278687305939,4.4288479792766084,6.329102149376502,7.924225464845315,11.325040328196991,8.480387247525728,5.738112351833245,8.502464404472938,11.199726667159643,16.70437301733555
18,5.357423519476866,2.8350111093276587,4.568806691047473,3.8710709535158596,5.841758471268874,6.212574885441707,10.32327204484206,6.6900685872787085,10.610982882670868,11.221178348247822,10.197118221185146,9.561878595596704,9.751832081721378,4.830939635252341,5.105430291249202,12.151631086300581,18.440621180412098,2.727776377629011,11.861957036531889,5.119631424928323,4.620950943384415,2.188218504954607,8.68262876608433,5.264958283840081,4.727951630567893,9.131269516089024,6.411784441043169,7.070687538538223,9.718669940263798,9.116302257929092,7.78499994522486,10.418491082313734,12.433404237796099,14.000332147647173,9.139448092533993,14.438046675461988,6.148968109717736,5.638336780743721,9.179275903946314,4.054250594897148,8.498259862263998,7.07831666408441,5.934592674940061,6.539840673789,7.723595582521879,6.336484970190586,6.76254476645054,12.443449607262245,12.371792438702705,7.77213053825574,13.036463810847355,3.458000892247909,7.837758382161458,7.575895981910901,6.0336055144285545,6.892927842262464,5.150438871139135,6.518033956870054,3.9706133756882105,8.93137798553858,8.165665871057755,10.504050866151468,8.380094589331211,7.756124948843931,10.582467140295567,6.476728708316118,8.951022453797169,13.7667934466631,12.900895583323944,10.912644325158535,7.5265415998605585,8.662296649737236,6.851971858587021,8.407567598880865,17.379808719341572,9.168658745594513,3.396973035274408,6.81860550855979,6.827201647636218,10.820493783706274,11.15783478663518,6.499703688499255,7.628054533249292,10.148620030818842,17.39257130256066
19,2.969478955635658,8.26816366880368,3.422996300917405,7.296155856205867,6.71890202546731,7.989833379403139,14.862510999043783,5.438800194324592,12.035357353014824,11.407329730498486,7.032985589443109,6.360513161390256,5.3663366329975615,5.908565839131673,5.710354780539488,3.2011518600659494,12.662917870741625,4.111139376958211,10.470158968216333,8.009835524436754,4.249596424591847,2.9974882113627896,11.522432180551382,9.385051605028984,4.516525788184924,8.662839265970083,4.786053125674908,8.778161207834879,7.237904181847205,10.83014472325643,6.721061199139326,13.311355272928873,12.983300600296412,12.984494087023613,14.43005280616956,12.94858365181165,7.7752329386197605,5.332546552022298,10.605952287331606,4.53530565286294,8.970935210203512,6.9829265887920675,6.326996350899721,7.584495911231408,6.672695783468393,9.722314223265036,12.109224637349447,10.746785090519833,12.735672461680878,8.526959101359049,6.141816402092958,4.491686148521228,8.279108279790634,9.628032721005953,3.0504283079734216,12.60674772507105,6.348162565475855,11.312893574054424,11.75728692763891,7.629935166774652,4.175806797467745,9.18375626588479,7.9460362654465895,6.23049442584698,7.430821895599365,8.045933527824205,5.827430798457219,15.354905446370443,12.65339337862455,12.140543326353415,6.988545967982366,12.10332151559683,10.693994717720228,9.491616542522724,17.695097752106495,7.764968505272498,4.359647139524802,6.28465355359591,10.493230049426739,7.589631288479536,8.077253977457682,7.790953611716246,6.651817933107034,8.76520856221517,10.157880098391802
20,2.4814316584513736,11.27144351372352,3.5207812113639636,5.822445918352176,8.575528377141708,4.37214260834914,12.333074422983023,4.353559970855713,9.661812818967379,9.427756969745342,9.220134551708515,9.122106918921837,4.02417421952272,3.404277440829155,7.935041586558024,2.7201646169026694,7.311379298185691,3.6694060350075746,12.444818374438164,9.949605758373554,6.632164881779597,3.494616667429606,10.173877300360264,8.593987513811161,5.719418440109644,6.0123395553001995,4.429904381434123,10.547046869229048,8.80989086933625,8.18778204306578,7.661999201163267,14.903714620150053,11.011961007729555,11.256542181357359,10.18384432181334,10.53013711097913,9.877165745466183,9.572390152857853,10.831197812007023,9.143948909563896,10.82921558771378,6.208672450138972,5.791297790331718,3.637229907207,10.956935417957794,9.744561488811787,8.595900608943058,8.110992822891626,14.02844196710831,8.351657390594482,7.557596267798008,5.333211953823383,8.797509499085255,8.414289608979837,10.065992856637026,8.520254465249868,7.599197216523,16.25219795031425,8.444546344952705,5.906673309130547,5.38373895180531,10.261092552771935,8.183819000537579,7.289909925216284,8.877668967613808,8.208951913393461,8.783214813623673,15.973667413760454,8.404941424345358,16.002415265792454,6.251101811726888,7.0458209820282764,8.887266807067089,17.79944356282552,15.809200213505672,9.660510527781952,5.74774124683478,5.298224925994873,6.8821581571530075,6.891971783760266,7.23385212971614,10.074842978746464,8.462246063428047,6.842306675055088,2.742895474800697
21,2.7897287148695726,8.947443497486603,2.919966777165731,5.647991094833765,9.721282579959967,4.098064361474453,6.958543520707351,3.62677700091631,9.009031491401869,9.8399366354331,5.02264021604489,6.8269851513398,4.897092568568694,3.4832568290906076,13.690166106590858,3.615279582830576,9.929258762261806,2.44777682194343,9.127928856091621,11.541023327754093,6.933763785239978,5.846876682379307,8.05410185838357,2.4095164170631995,7.292747864356408,8.439362098009159,7.115698288648557,10.74432749625964,7.527401288350423,6.387810829358223,7.094446035531851,15.683519510122446,10.848202632023739,10.136269300411909,6.2306943489955025,10.234900046617557,8.42765677280915,9.18699984672742,10.287619199508276,12.473710695902506,9.609449667808336,5.084581106137007,6.215573237492488,6.605107735364865,10.321959299918932,11.29950359540108,6.500858563643235,6.153142941303742,14.42260108849941,6.904140949249268,10.604387381137945,4.491271098454793,5.965823393601638,6.349007753225473,8.501244117052128,11.935424780234312,7.421808047172351,15.389817555745443,8.543747327266596,5.295234594589624,6.335577475718963,9.683305679223476,12.893458928817358,11.819149310772236,4.407470415800046,8.367483200171055,8.315183786245493,13.928381528609838,7.439293604630691,17.52272605895996,6.664157390594482,6.319704019106352,8.317256426199888,15.420548170040815,13.08823971870618,12.355030133174015,4.938701782471094,4.6248177870725975,7.628860155741374,7.3335035397456245,4.451952989284809,12.845615753760704,5.020107587178548,7.266812190031394,4.053529708813398
22,4.003499153332832,13.304479256654398,2.268686838639088,7.533198919051733,8.25668767782358,3.2068047645764475,6.959599079229893,3.2648236262492643,6.3370393973130446,5.506031470421033,4.704171706468631,7.7948905137869025,8.5239439255152,6.061956197787554,8.845472299135649,6.140366566486848,9.463020410293188,3.805432203488472,2.628632276486128,12.598171014052172,11.515145118419941,6.469541219564585,9.159620395073524,2.0285533727743688,6.669070292741824,7.28715258378249,11.004213284223507,11.093540167197203,7.710607015169584,7.323512676434639,6.576701787801889,12.443801244099935,9.519267669090858,12.461472217853252,6.256102513044309,11.269881101754995,7.628799083905342,11.477517176897098,9.433196520194029,13.277360549339882,10.66897680820563,5.498163314966055,7.898788818946252,9.056121923984625,10.560592394608717,17.7145871871557,11.441968477689302,6.622690897721511,11.729315611032339,9.030350159376095,8.371556905599741,3.974202198859973,9.471052267612555,6.561705956092248,4.545753448437422,12.23287205818372,6.8134594941750555,12.00065742394863,8.674848813277025,5.506026286345262,7.257815850086701,10.291767218174078,9.938816119463016,12.85303203876202,3.373598826237214,4.389401686497224,6.5236310958862305,15.042757645631449,9.327191597376114,11.131211219689785,6.52615132698646,4.945623740171775,10.173676478557098,11.108945895463993,11.960617285508375,12.781236941997822,4.35915101491488,5.988255421320598,9.459026385576298,9.167189622536684,4.5611428419748945,16.52571035042787,7.375196689214462,8.742736180623373,6.459510167439778
23,8.378604766650078,12.074015348385542,2.336189783536471,9.026388094975399,8.37436422934899,3.553530344596276,10.997890619131235,3.044186595158699,8.185950034703964,3.3219191966912684,3.340037841063279,12.686454430604593,7.544813094994961,6.327677800105168,2.828298116341615,6.505002853197929,7.558907337677785,9.092348490005884,3.463567030735505,14.498406287951347,11.305832789494442,8.603183795244266,9.654716491699219,3.271572748819987,5.328788023728591,9.706442539508526,14.237473487854004,11.435139313722269,6.483810901641846,13.448580106099447,6.232284484765469,10.552787071619278,9.063869292919453,12.434697738060585,9.999347099891075,9.733614787077292,8.51656790268727,13.233724496303461,8.444053111932217,17.262131348634377,12.353938616239107,5.799847364425659,8.668719548445482,5.7412890043014135,8.899539531805576,19.005725029187325,11.062567441891401,9.190970714275654,9.121986719278189,8.318959823021522,6.639105699001214,3.9163243159269676,11.540366270603277,10.68974201495831,6.578858228830191,15.214123090108236,11.419992984869541,12.55783381828895,10.617430466871996,6.929737396729299,6.524679538531181,12.356693512354141,10.811048263158554,8.81899591592642,2.8552286258110633,4.705433998352442,3.5818738631713085,17.006672321221767,4.909782110116421,10.41486634963598,5.7765036179469185,4.3133410429343195,10.571477779975304,7.6369811449295435,11.307550308031914,12.445072956574268,8.202611483060396,6.181880119519356,9.396006767566387,7.851776159726656,5.952366474347237,13.786293861193535,9.851860229785625,13.251252859066694,8.729723698053604
24,9.050380719013702,10.960686096778282,4.855201183221279,10.052484915806698,8.509527328686836,7.934271959158091,9.845508086375702,2.53693295442141,14.482721940065042,3.8104742551461244,3.990555164141533,14.286323180565468,9.654491962530674,7.119349528581668,2.3718202817134366,6.336334228515625,9.305247600261982,10.959914623162685,4.909866760938596,10.205253405448717,11.470371319697453,11.630616408128004,7.070852695367275,4.614236532113491,5.3323175968267975,7.847757033812694,9.257445995624249,12.569484319442358,8.025440607315454,9.31151136985192,8.534532021253536,13.61618770697178,8.74704895264063,9.291378901554989,8.115441138927753,11.800590686309032,8.185822205665785,12.793785853263659,10.585776964823404,16.502555358104217,14.116806274805313,6.626486839392246,7.501551689245762,5.7421997510469875,10.657061307858198,14.048498422671587,12.727845338674692,9.072022511408878,9.029000233381222,6.786739178192922,10.018634209266075,6.891109185341077,13.043889314700396,11.690908627632338,8.00576291940151,9.985855799454908,13.713693178617037,11.068481592031626,7.885212592589549,7.250685716286684,2.826059041879116,16.548172143789436,15.503871771005484,7.800695064740303,2.0321809909282584,5.621168644000322,2.1666952738395104,9.494752676059038,10.289074335342798,10.099172384310991,5.386450327359713,5.83740433668479,8.438614515157846,10.582075436909994,12.060869705982697,10.741086617494242,7.1734789090278825,5.823079390403552,9.960881893451397,7.394113393930288,7.612907910958315,9.513512305724316,8.787639960264547,12.02369968707745,14.50328888037266
25,9.38149301822369,10.757323240622496,9.460365332089937,4.735378840030768,6.369401137034099,7.332063210316194,8.61867863092667,5.488981894957713,12.19538109119122,5.164825683985001,6.67003609583928,14.129191105182354,10.623443970313438,7.399426668118208,2.624139388402303,4.748316019009321,6.4236318331498365,9.068054981720753,3.9153022032517653,4.181993117699256,15.413516215789013,9.70507232959454,8.603728856795874,5.340587554833828,5.424063034546681,7.509092013041179,8.456856690920317,8.453581993396465,5.047820372459216,11.788190963940743,8.30466890335083,11.01253778506548,8.530848050728823,8.24450474518996,9.771530628204346,12.035595747140738,5.721307937915508,11.383559031364245,8.7201872361012,10.151874701182047,10.987762218866592,7.376437407273513,6.612764908717229,5.563235564109607,4.90197939139146,6.142467278700608,4.647918334374061,7.38760187687018,14.177787731855343,5.961632398458628,12.94220183445857,7.657606919606526,8.593513721074814,9.269356935452192,11.644648454128168,12.31719594124036,11.450553135994154,14.286693255106607,6.857161595271184,8.054914352221367,2.6700778710536466,19.16092801705385,11.207362627371763,7.6508882106878815,6.419621161925487,4.93561019652929,2.160851631409083,7.179658498519506,8.742617179185917,10.794074535369873,5.921047467451829,7.412767862662291,4.44699231783549,6.373785361265525,6.292163274227044,8.135516007741293,14.40542781047332,5.009888092676799,10.277113596598307,5.327159685966296,13.931639255621494,5.88371169872773,7.568769870660244,7.249206237303905,10.846201211978228
26,8.404616392575777,10.025112042060265,7.823404678931603,3.368565168136205,6.862570126851399,13.544127879998623,9.364930800902538,9.514578599196215,11.458860103900616,3.3095815854194837,8.05836688555204,15.80822702554556,8.179281528179462,6.924321027902456,2.5564520297906337,7.441652897076729,4.3011139172774095,8.423431579883282,3.4523206674135647,4.136677008408767,14.798888671092499,7.37169554294684,10.001149153098082,5.542920204309317,6.850708814767691,8.113753184294088,9.951998282701542,9.339969708369328,6.807427442990816,9.463095775017372,12.84633548443134,9.775540730892084,7.823595426021478,4.9477616640237665,8.595434286655523,12.271135232387445,4.609069598026765,17.867441984323357,7.006400499588404,8.123112042744955,5.903303647652651,5.761531597528702,4.864375236706856,13.43920367803329,3.7207920979230833,11.52882184737768,3.819736358446953,8.612516513237587,12.102177619934082,6.936658235696646,15.277856484437601,6.05962156638121,5.132135489048102,4.556300530066857,10.477394446348532,12.27643372462346,11.610184009258564,8.252082812480438,3.9733491799770255,7.387856654631785,3.9355263954553847,13.195484821613018,11.995040306678185,7.439431043771597,6.9508484815939875,5.511631990090395,3.9024059100028796,6.146283846635085,3.162571827570597,10.22019460873726,7.335979889600705,7.0444273215073805,3.941761921613644,4.722799252241086,7.511598305824475,6.665420324374468,13.205854513706305,5.248617331186931,11.61930191822541,7.693316716414231,12.881506968767216,5.243336579738519,6.92772835951585,5.6411591065235624,12.756777787819887
27,8.275404599996714,7.253680669344389,3.3217883171179357,6.273514050703782,6.999725855313814,6.198808670043945,7.857709163274521,7.9815210073422165,14.029276456588354,2.884176975641495,11.051425689306015,12.196228785392565,12.070850127782577,2.973602722852658,4.818991465446277,11.080165398426544,10.290293155572353,9.517068789555477,2.4126469569328504,7.569690203055357,15.202729005080004,4.007625402548374,9.025439763680483,4.279789557823768,8.300677213913355,10.318101675082476,7.481851724477915,10.955685957884176,5.194554390051426,8.227526554694542,13.794394248571152,13.596558717580942,8.050041858966534,6.4700254782652245,10.357794993962997,10.910030878507174,4.416571378707886,11.837444085341234,5.621190554056412,16.55567548213861,4.55715351838332,3.2407313187917075,10.070196102827023,13.190493290240948,9.932418077419966,12.13592081803542,3.4594124402755346,8.083120125990648,9.996105670928955,6.183931106176132,7.19539248637664,6.491155709975805,5.839078683119554,6.718336484371087,6.084431208097017,7.874731772985214,12.179347087175419,7.167924165725708,3.9956336510487094,10.575945389576447,4.7450636472457495,10.91390017974071,14.72893196497208,11.328543760837652,9.180774493095202,4.55557920382573,7.025905291239421,4.96171218309647,9.157509131309313,13.410800346961388,4.678405034236419,8.176543834881905,5.410460802224966,6.156400167025053,9.2175324513362,6.924799075493445,11.424682054764185,3.9785254246149306,11.674438941173065,9.291342576344809,10.626769652733437,5.122496959490654,6.022953216846172,7.017273621681409,
28,7.123525741772774,6.700092144501515,4.9479121917333355,6.843217067229442,10.1980712108123,4.776543140411377,6.41057178301689,6.030387328221248,16.30497665894337,2.628592677605458,9.80592995423537,12.092396344894018,6.4382844765981035,9.449430514604618,5.398747407473051,13.404554733863243,4.366247103764461,6.215540396861541,3.0688593204204855,7.979373271648701,15.598690546475924,2.878005721630194,5.947051317263872,3.8426588743160934,8.63816908078316,12.55371785775209,9.781876808557755,10.4104278026483,9.79241310021816,9.418299931746263,8.766557253324068,8.7500120309683,10.283292648119804,7.411076790247208,10.211840213873447,11.964769241137382,4.425312488507002,9.33456686215523,8.915183091774965,19.240785672114445,5.753041157355676,3.2786576258830533,8.35960742754814,10.798907133249136,12.46715951577211,7.465117295583089,4.108980716803135,10.451437632242838,14.522183833978115,6.019213829285059,15.679290942656689,4.771260139269707,6.023908553979336,9.517065622867682,6.762602378160525,10.112569014231363,8.63849877088498,7.59052482018104,3.7091050300842676,6.4377803680224295,5.021584461896848,8.779107521741818,12.901411545582306,9.816481272379557,6.927855332692464,4.356961036339785,11.819157184698643,6.762330923324976,10.89754182864458,10.446212658515343,6.425885249406863,6.167719339713072,7.031453976264367,11.113784936758188,8.425754987276518,5.175198683371911,12.17644916436611,4.789713743405464,11.32991416637714,10.178571664370024,13.043756460532164,9.25152027912629,5.799713892814441,8.342177391052246,
29,3.8570321828891068,6.638874787550706,4.5682490055377665,7.398295891590608,11.818158956674429,2.8664495608745475,8.331142070965889,4.391029871427095,8.934412675026136,2.6388814510443273,8.098623825953556,11.829291563767653,3.895208328198164,7.965632255260761,4.997037319036631,12.157968227679913,4.559159382795676,5.217173148424197,3.8448138053600607,9.276243258745243,15.601035411541279,5.065290701694978,3.381252625049689,3.6856337694021373,9.337907143128223,14.71105529100467,7.9486792760017595,10.746682851742476,9.077361583709717,13.691273982708271,6.526557714511187,9.936245808234581,9.294024308522543,6.751516916812995,9.978803341205303,8.38395810738588,5.29383091437511,15.95673411931747,13.709208684089857,16.724545209835735,8.954521619356596,4.552012376296214,8.103448806664883,10.614449892288599,9.380602176372822,5.488236794104943,5.715058681292412,7.047266214321821,16.15058862246,5.204234147683168,16.859792904976086,4.277491569519043,9.723636504931328,11.571944114489433,3.8527294244521704,9.15537935648209,9.567671629098745,6.939729152581631,6.019070527492425,5.077997488853259,8.475006788204878,11.308947905516012,5.627748195941631,5.824142566094031,4.669116423680232,4.8765366260822,12.79326627193353,7.84635678315774,8.523321506304619,11.317446733132387,7.160503240732046,6.715071714841402,6.475490239950327,10.561559212513458,7.3545338068252954,9.442106797144962,12.674820019648624,5.400034232017322,9.614262825403458,7.369715042603322,7.479490671402369,11.399400662153194,8.098843391125019,6.540785214839837,
